,_id,created_at,favorite_count,featch_time,full_text,keyword,lang,quote_count,reply_count,retweet_count,source,tid,tweet_url,user_url
46,6513c2300408657d8a048378,Tue Jul 26 03:39:44 +0000 2022,2,2023-09-27,"不明白破锣西喊一嗓子要去台灣，上次去台灣拿40万美金的彭佩奥陪着做戏，说同去。为什么这么多人就高潮了？

你们的记忆真的很差！上一次破锣西喊去台湾什么时候？喔，生病不去了，去年喊去台湾什么时候？还，还有上次呢？…

民主党有难，破锣嗓子喊一声去台湾，就搞定。你们呢？是演员还是美国韭菜？ https://t.co/XwZccl4Ra3",民主党,zh,0,1,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1551774240445149185,https://twitter.com/irvinedai/status/1551774240445149185,https://twitter.com/irvinedai
47,6513c2300408657d8a04837a,Fri Jun 24 14:41:32 +0000 2022,0,2023-09-27,"美国民主党控制的众议院今通过“红旗”法案，允许关系人可以通过申请联邦法庭命令缴枪，前提是极可能伤害他们自己或其他人。
虽然大家都知道这不太可能在参议院通过成为法律，但是，加州和纽约其实已经在执行相应的法律。
为什么美国人要执枪？除了是三权分立和媒体之外制衡力量，是因为警察不保护人民！ https://t.co/fkG9r1nMMW",民主党,zh,1,0,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1540344378316791809,https://twitter.com/irvinedai/status/1540344378316791809,https://twitter.com/irvinedai
48,6513c2300408657d8a04837c,Sat Apr 09 02:33:07 +0000 2022,1,2023-09-27,"拜登和民主党推荐的最高法院黑人女大法官杰克逊任命，以53比47通过。

记住罗姆尼、柯林斯、穆考斯基这3个投下关键背叛票的共和党叛徒。

罗姆尼曾与川普竞争共和党总统参选人失败，美国有幸川普赢了，现在证明罗是个白左。

杰克逊听证中，连男女基本定义都回避不答，她将导致走向消灭性别的堕落之路 https://t.co/TgRy8l1sbo",民主党,zh,0,0,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1512619588697026562,https://twitter.com/irvinedai/status/1512619588697026562,https://twitter.com/irvinedai
49,6513c2300408657d8a04837e,Mon Jan 04 12:49:22 +0000 2021,3,2023-09-27,"因为他们非“定期指定”和“合法认证”（法定的必要条件），除非且应等到该紧急10天审计完成为止。
我们并不天真。我们完全预料到，大多数（如果不是全部）民主党人，也许还有不算少数的共和党人会投其它票。但支持选举诚信不应该是一个党派问题。一场公正和可信的审计——迅速进行并在1月20日之前完成—— https://t.co/aLhtvPq9BI",民主党,zh,0,1,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1346076254907187201,https://twitter.com/irvinedai/status/1346076254907187201,https://twitter.com/irvinedai
50,6513c25c0408657d8a048389,Wed Nov 23 09:22:43 +0000 2022,0,2023-09-27,"PEADS   川普的13848為何拜登要延長
俄亥俄州警衛隊被調往海外部署 這些行動中為何尚未中止? 拜登總統  不能
總司令才是全軍最高指揮官 https://t.co/NUo6dXwzo6",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1595347102099722240,https://twitter.com/T92GFHR6BbgqSQN/status/1595347102099722240,https://twitter.com/T92GFHR6BbgqSQN
51,6513c25c0408657d8a04838b,Thu Nov 10 05:01:08 +0000 2022,0,2023-09-27,拜登家族的犯罪 https://t.co/T8NSrkxSbf,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1590570229704589313,https://twitter.com/T92GFHR6BbgqSQN/status/1590570229704589313,https://twitter.com/T92GFHR6BbgqSQN
52,6513c25c0408657d8a04838d,Tue Sep 19 09:53:31 +0000 2023,0,2023-09-27,"https://t.co/GhgJncOpoh
特勤局特工打破60年沈默藍蒂斯，肯尼迪遇刺真相現轉機神奇子彈已死。小羅伯特肯尼迪險遭暗殺尋求保護被拜登拒絕。 https://t.co/U3QKvbOz8j",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1704071210882195766,https://twitter.com/T92GFHR6BbgqSQN/status/1704071210882195766,https://twitter.com/T92GFHR6BbgqSQN
53,6513c25c0408657d8a04838f,Fri Jul 29 10:27:58 +0000 2022,0,2023-09-27,#https://resistthemainstream.org/here-are-the-senior-biden-officials-entangled-in-durhams-criminal-russiagate-probe/?utm_source=telegram 拜登的高級官員捲入達勒姆犯罪俄羅斯門調查 https://t.co/FE1r35YWyz,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1552964141329002496,https://twitter.com/T92GFHR6BbgqSQN/status/1552964141329002496,https://twitter.com/T92GFHR6BbgqSQN
54,6513c25c0408657d8a048391,Wed May 10 17:13:40 +0000 2023,0,2023-09-27,拜登和他的犯罪家族通過從外國實體——特别是中國共産黨——收受賄賂以換取政治上的好處而緻富。 https://t.co/KK1TpcQaHI,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1656346780269944832,https://twitter.com/T92GFHR6BbgqSQN/status/1656346780269944832,https://twitter.com/T92GFHR6BbgqSQN
55,6513c25c0408657d8a048393,Fri Oct 28 05:31:53 +0000 2022,1,2023-09-27,"https://t.co/2KgCfc2FhG
拜登  出事了  嚴重犯罪 https://t.co/oFR2OuhOv0",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1585866924646596608,https://twitter.com/T92GFHR6BbgqSQN/status/1585866924646596608,https://twitter.com/T92GFHR6BbgqSQN
56,6513c25c0408657d8a048395,Sat Jul 16 11:29:12 +0000 2022,0,2023-09-27,"#https://resistthemainstream.org/texas-sues-biden-administration-over-abortion-order-to-hospitals/?utm_source=telegram
德克薩斯州起訴拜登政府下令醫院進行墮胎 https://t.co/YRGffMJzlN",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1548268506503794690,https://twitter.com/T92GFHR6BbgqSQN/status/1548268506503794690,https://twitter.com/T92GFHR6BbgqSQN
57,6513c25c0408657d8a048397,Tue Jan 24 17:20:37 +0000 2023,0,2023-09-27,"https://t.co/TsbCYZBa1H
拜登的機密文件 https://t.co/9wvxBJFbgk",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1617935415218143233,https://twitter.com/T92GFHR6BbgqSQN/status/1617935415218143233,https://twitter.com/T92GFHR6BbgqSQN
58,6513c25c0408657d8a048399,Tue Aug 01 12:13:45 +0000 2023,0,2023-09-27,"Biden Regime Allows Big Pharma to Loot Medicare: https://t.co/Mob3karbDQ
拜登政權允許大型制藥公司掠奪醫療保險: https://t.co/Mob3karbDQ https://t.co/7ObIqxSjHK",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1686349495796449280,https://twitter.com/T92GFHR6BbgqSQN/status/1686349495796449280,https://twitter.com/T92GFHR6BbgqSQN
59,6513c25c0408657d8a04839b,Sat Jul 29 10:17:39 +0000 2023,0,2023-09-27,"Biden Official Committed Crimes on Tax Funded Flight:
https://t.co/bsVA2OF73v
拜登官員在逃稅時犯下的罪行 https://t.co/5jaGyyAASM",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1685233114015309824,https://twitter.com/T92GFHR6BbgqSQN/status/1685233114015309824,https://twitter.com/T92GFHR6BbgqSQN
60,6513c25d0408657d8a04839d,Thu Dec 22 05:52:04 +0000 2022,1,2023-09-27,推測拜登政府可能推動立法，對大法官的任期限制和強制退休年齡進行限制 https://t.co/XBJrsjLH1S,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1605803334719381504,https://twitter.com/T92GFHR6BbgqSQN/status/1605803334719381504,https://twitter.com/T92GFHR6BbgqSQN
61,6513c25d0408657d8a04839f,Thu Aug 03 14:29:41 +0000 2023,0,2023-09-27,摩根大通銀行(JPMorgan Chase Bank)此前提交了一份“可疑活動”報告，内容涉及亨特•拜登(Hunter Biden) ，以及他的賬戶異常交易所顯示的可能存在的賣淫/人口販賣。 https://t.co/W11rID8iEy,拜登,ja,0,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1687108482582147072,https://twitter.com/T92GFHR6BbgqSQN/status/1687108482582147072,https://twitter.com/T92GFHR6BbgqSQN
62,6513c25d0408657d8a0483a2,Sat May 20 16:06:44 +0000 2023,1,2023-09-27,"情況更新：警告！由於現金供應減少，拜登政權要求凍結銀行提款！拜登等人被彈劾！MTG彈劾！FBI 告密者成為目標！- WTPN
https://t.co/UNWp4CteSW https://t.co/6Mc4by9V9E",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1659953813485395970,https://twitter.com/T92GFHR6BbgqSQN/status/1659953813485395970,https://twitter.com/T92GFHR6BbgqSQN
63,6513c25d0408657d8a0483a4,Tue Aug 01 12:31:44 +0000 2023,0,2023-09-27,"ttps://freedompress.com/trump-pledges-to-expose-bidens-monumental-corruption/
特朗普承諾揭露拜登腐敗 https://t.co/tL7D4kBtWj",拜登,ja,0,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1686354023002316801,https://twitter.com/T92GFHR6BbgqSQN/status/1686354023002316801,https://twitter.com/T92GFHR6BbgqSQN
64,6513c25d0408657d8a0483a6,Fri Jan 13 06:41:04 +0000 2023,0,2023-09-27,"https://t.co/wcMau6Knns
拜登政府再次延長Covid -19 公共衛生緊急狀態至4月 https://t.co/LGQWZwGlM4",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1613788199155036160,https://twitter.com/T92GFHR6BbgqSQN/status/1613788199155036160,https://twitter.com/T92GFHR6BbgqSQN
65,6513c25d0408657d8a0483a8,Mon Jan 23 17:50:44 +0000 2023,0,2023-09-27,2023秋季 誰策劃了911? 拜登的機密文件 https://t.co/FGAIJLsXrw,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1617580606719922176,https://twitter.com/T92GFHR6BbgqSQN/status/1617580606719922176,https://twitter.com/T92GFHR6BbgqSQN
66,6513c25d0408657d8a0483aa,Fri Jan 20 11:22:04 +0000 2023,0,2023-09-27,"https://t.co/ymZPVJ7fKB
亨特拜登49910美元的租金，與臭名昭著的CEFC中國能源有限公司的商業投資有關 https://t.co/s9SCCqJRUd",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1616395633056964609,https://twitter.com/T92GFHR6BbgqSQN/status/1616395633056964609,https://twitter.com/T92GFHR6BbgqSQN
67,6513c25d0408657d8a0483ac,Wed Aug 02 15:34:53 +0000 2023,0,2023-09-27,"https://t.co/uouGhFRGdV
吉爾·拜登前妻批評拜登家族腐敗 https://t.co/jTjXTJwGqx",拜登,ja,0,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1686762500996685824,https://twitter.com/T92GFHR6BbgqSQN/status/1686762500996685824,https://twitter.com/T92GFHR6BbgqSQN
68,6513c25d0408657d8a0483ae,Sun Aug 22 11:15:12 +0000 2021,0,2023-09-27,"彈劾拜登，
川普新白宮建築中，不在DC  ? https://t.co/z6Qt1nlNEb",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1429401764197847042,https://twitter.com/T92GFHR6BbgqSQN/status/1429401764197847042,https://twitter.com/T92GFHR6BbgqSQN
69,6513c2610408657d8a0483b0,Sat Jun 25 13:05:04 +0000 2022,1,2023-09-27,"德克薩斯州共和黨通過決議宣布拜登 非合法當選
阿肯色州 維斯康星洲 德克薩斯州已經取消了2020大選資格
#https://resistthemainstream.org/texas-gop-passes-resolution-declaring-biden-not-legitimately-elected/?utm_source=telegram https://t.co/5T7xsS0aAH",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1540682489059889154,https://twitter.com/T92GFHR6BbgqSQN/status/1540682489059889154,https://twitter.com/T92GFHR6BbgqSQN
70,6513c2610408657d8a0483b2,Mon Jun 05 11:50:33 +0000 2023,1,2023-09-27,"pedo 納粹  統治著著我們  看看拜登 亨特拜登們
邪惡的控制司法，他們不會自己訴訟自己
我們在過去六年左右的時間裏所接受的是，統治世界的生物将我們視爲一種食物來源，我們就是這樣被培養出來的ーー特别是孩子們。 https://t.co/nPchR9uggu",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1665687550994837506,https://twitter.com/T92GFHR6BbgqSQN/status/1665687550994837506,https://twitter.com/T92GFHR6BbgqSQN
71,6513c2610408657d8a0483b4,Thu Feb 16 13:54:01 +0000 2023,2,2023-09-27,"https://t.co/lXsEYhfo0f
2021/2/7報告:   
 拜登在國會山下的地道被逮捕 (日期未明) https://t.co/ViiDam8K23",拜登,ja,0,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1626218341844258818,https://twitter.com/T92GFHR6BbgqSQN/status/1626218341844258818,https://twitter.com/T92GFHR6BbgqSQN
72,6513c2620408657d8a0483b6,Mon Aug 29 09:11:25 +0000 2022,0,2023-09-27,"https://t.co/bYUAaTYDD1
紮克伯格 拜登和FBI都参與了大選操縱 https://t.co/gWrCePzHTP",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1564178899751555072,https://twitter.com/T92GFHR6BbgqSQN/status/1564178899751555072,https://twitter.com/T92GFHR6BbgqSQN
73,6513c2620408657d8a0483b8,Sat Feb 12 07:09:38 +0000 2022,0,2023-09-27,拜登是傀儡 https://t.co/QUhSQNvqsS,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1492395456197922818,https://twitter.com/T92GFHR6BbgqSQN/status/1492395456197922818,https://twitter.com/T92GFHR6BbgqSQN
74,6513c2620408657d8a0483ba,Thu Jun 30 15:55:07 +0000 2022,0,2023-09-27,"https://t.co/bLF3nqHhPT
50名走私非法移民在死亡後，在邊境開啓了拜登 https://t.co/LwJrTwXM8y",拜登,ja,0,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1542537222028636160,https://twitter.com/T92GFHR6BbgqSQN/status/1542537222028636160,https://twitter.com/T92GFHR6BbgqSQN
75,6513c2620408657d8a0483bc,Mon Sep 04 09:47:53 +0000 2023,0,2023-09-27,"https://t.co/JoQXX2ZNTZ
孟晚舟 p60 火了 拜登破防了嗎？ https://t.co/rEd7aUeH8u",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1698633976326582302,https://twitter.com/T92GFHR6BbgqSQN/status/1698633976326582302,https://twitter.com/T92GFHR6BbgqSQN
76,6513c2620408657d8a0483be,Sat May 20 10:12:41 +0000 2023,1,2023-09-27,"https://t.co/fz16fyPGCm
拜登政權導致全國藥品短缺 https://t.co/jaw8DaD95V",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1659864715571634176,https://twitter.com/T92GFHR6BbgqSQN/status/1659864715571634176,https://twitter.com/T92GFHR6BbgqSQN
77,6513c2620408657d8a0483c0,Tue Apr 05 13:14:38 +0000 2022,0,2023-09-27,拜登家庭的犯罪  李? https://t.co/ziKMhfnUbk,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1511331481251049479,https://twitter.com/T92GFHR6BbgqSQN/status/1511331481251049479,https://twitter.com/T92GFHR6BbgqSQN
78,6513c2620408657d8a0483c2,Tue Apr 26 07:36:03 +0000 2022,1,2023-09-27,"法國選舉再現拜登曲線  舞弊
https://t.co/8TllBtr0zl https://t.co/0Rujvqv73i",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1518856419142905856,https://twitter.com/T92GFHR6BbgqSQN/status/1518856419142905856,https://twitter.com/T92GFHR6BbgqSQN
